Time,Ctrl,QPos,QVel
1.436000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5753293689088028,-2.2422077094777566,2.7293386276417313,-2.0611067957920937,-1.5715044825857192,0.0033930083075732766","0.04735945239204764,0.02102456438121088,0.10402799733944897,-0.006447656960745185,0.007303521608982487,-0.0345519736368148"
1.438000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.575236758223776,-2.2421664497654747,2.7295426274265018,-2.0611192991103473,-1.5714906882478987,0.003325232115249003","0.046305342513357856,0.02062985614092731,0.10199989238528268,-0.006251659126739411,0.0068971689101935685,-0.0338880961621368"
1.440000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5751459236342915,-2.242126136255751,2.729741934582545,-2.061131818306144,-1.571476827687048,0.003258889723084373","0.04541729474223342,0.020156754861815663,0.09965357802159726,-0.006259597898204091,0.0069302804253615615,-0.033171196082315106"
1.442000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5750568658377342,-2.2420866694482395,2.7299369306179853,-2.0611440923813893,-1.5714630078351002,0.003193857539923823","0.044528898278675275,0.01973340375577096,0.09749801772012598,-0.006137037622833693,0.006909925973979999,-0.032516091580274756"
1.444000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5749695908343457,-2.242048016216688,2.73012779760951,-2.0611561200536523,-1.5714494371618122,0.003130103104237023","0.04363750169425132,0.01932661577568122,0.09543349576244833,-0.006013836131531779,0.006785336644018041,-0.031877217843399974"
1.446000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5748840861058198,-2.2420101614871437,2.730314634940681,-2.0611679298631387,-1.5714361576757676,0.003067613358707134","0.04275236426294526,0.018927364772128193,0.093418665585325,-0.005904904743280378,0.006639743022246348,-0.031244872764944382"
1.448000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.574800286878578,-2.2419730804008915,2.730497527742369,-2.0611795318251196,-1.5714230128994309,0.003006370520079087","0.041899613620928124,0.01854054312608315,0.09144640084421601,-0.005800980990386376,0.006572388168413017,-0.030621419314023693"
1.450000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5747181293868366,-2.2419367266388934,2.730676628922714,-2.0611909000457116,-1.5714100115889267,0.0029463416165000935","0.04107874587071229,0.018176880999104122,0.08955059017227175,-0.005684110296004627,0.0065006552521014475,-0.03001445178949682"
1.452000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5746377032583005,-2.241901174146084,2.7308518523601903,-2.0612021235251823,-1.5713975102991395,0.0028875264368009032","0.04021306426802186,0.017776246404626272,0.08761171873826339,-0.005611739735452633,0.00625064489356954,-0.02940758984959514"
1.454000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5745589392933865,-2.241866371878858,2.731023339864939,-2.0612131495690096,-1.5713852693068056,0.002829884190798031","0.03938198245705168,0.017401133613084905,0.08574375237414257,-0.005513021913557352,0.006120496167033833,-0.028821123001436053"
