Time,QPos,QVel,Ctrl
7.6959999999993745,"-1.629533821231753,-2.0347863135894286,0.21383262908713724,-4.626091841903489,-1.5337171208419362,0.0026442430010678157,0.7087933190911483,6.911603468364069e-05,0.7087934885713474,-0.6805475241235602,0.7087933602951066,6.919352804253504e-05,0.7087951045567217,-0.6805476525776782","3.142013371125533e-07,7.180187261355569e-07,-1.7682102279935364e-06,-4.5797143092839275e-07,6.886148714538806e-09,5.0386337457241796e-11,-1.2738424350963793e-08,-1.577513693427866e-10,-1.3684973372057013e-08,1.2109027613472913e-08,-1.2615282880357787e-08,1.102615724826876e-10,-1.1859054601226811e-08,1.235640723285519e-08","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
7.707999999999373,"-1.629533817646026,-2.0347863053898103,0.21383260889368025,-4.626091847131203,-1.533717120762975,0.0026442430016437265,0.7087933189456566,6.911603288144082e-05,0.7087934884150496,-0.6805475239852593,0.7087933601510206,6.919352930058661e-05,0.7087951044212663,-0.6805476524365525","2.781194253997289e-07,6.366021024773784e-07,-1.567879769510417e-06,-4.0561827897094926e-07,6.166912653328917e-09,4.4770257631556324e-11,-1.129811683553602e-08,-1.3992841271883302e-10,-1.2136611595300177e-08,1.0739705057138693e-08,-1.1189027505392331e-08,9.757006231549853e-11,-1.0519462482998019e-08,1.0959139427489532e-08","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
7.719999999999372,"-1.6295338144720668,-2.0347862981199536,0.21383259098805374,-4.626091851761309,-1.5337171206922644,0.0026442430021554435,0.7087933188166154,6.911603128347991e-05,0.7087934882764365,-0.6805475238625948,0.7087933600232247,6.919353041361941e-05,0.7087951043011131,-0.6805476523113807","2.4618220984777687e-07,5.64417114072775e-07,-1.39024579428048e-06,-3.592497992296695e-07,5.522104910786446e-09,3.977979373710115e-11,-1.0020673551283065e-08,-1.241078172364798e-10,-1.0763500047655072e-08,9.525709408691482e-09,-9.92403943570263e-09,8.629336396557485e-11,-9.331100825611308e-09,9.720292949929036e-09","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
7.7319999999993705,"-1.6295338116625766,-2.034786291674435,0.21383257511105735,-4.626091855862122,-1.5337171206289506,0.0026442430026101197,0.7087933187021647,6.911602986626943e-05,0.7087934881535071,-0.6805475237537942,0.7087933599098769,6.919353139804372e-05,0.7087951041945324,-0.6805476522003646","2.1791345834217677e-07,5.004170302797053e-07,-1.2327369099232795e-06,-3.181818807660408e-07,4.944117649672136e-09,3.534528981170924e-11,-8.887665767665627e-09,-1.1005161050579925e-10,-9.545636121542013e-09,8.448567072849458e-09,-8.802060928459933e-09,7.634353587621042e-11,-8.27715377940239e-09,8.620745024206926e-09","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
7.745999999999369,"-1.629533808789908,-2.0347862850724363,0.21383255884671076,-4.626091860057763,-1.5337171205634141,0.002644243003076918,0.708793318584889,6.911602841468293e-05,0.7087934880275552,-0.6805475236423063,0.70879335979373,6.919353240406032e-05,0.7087951040853072,-0.6805476520866085","1.8901020535586e-07,4.348629356313382e-07,-1.0713852117744887e-06,-2.761641921246376e-07,4.3451475384227835e-09,3.079217695039734e-11,-7.726678897022428e-09,-9.564469670158404e-11,-8.297796216397031e-09,7.3459361522516026e-09,-7.652380638004233e-09,6.617704971815059e-11,-7.196845917516779e-09,7.494835038735676e-09","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
7.757999999999368,"-1.6295338066328695,-2.0347862801063994,0.21383254661119214,-4.626091863210157,-1.5337171205135998,0.0026442430034288645,0.7087933184966388,6.911602732234451e-05,0.7087934879327853,-0.6805475235584061,0.708793359706328,6.919353315888972e-05,0.7087951040031047,-0.6805476520010094","1.6730813518006996e-07,3.8555281795164634e-07,-9.50001749205262e-07,-2.4459414750458627e-07,3.889352511725588e-09,2.7359049431184393e-11,-6.853060685226004e-09,-8.480984781132612e-11,-7.358955420401927e-09,6.515199882236498e-09,-6.787249490199063e-09,5.85255870592156e-11,-6.38396451980253e-09,6.646974900047457e-09","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
7.769999999999366,"-1.6295338047234975,-2.0347862757034743,0.2138325357619069,-4.626091866002182,-1.5337171204690132,0.00264424300374157,0.7087933184183667,6.911602635377528e-05,0.7087934878487379,-0.6805475234839964,0.7087933596288072,6.919353382680341e-05,0.7087951039301886,-0.6805476519250873","1.4809858051256467e-07,3.4183394623599477e-07,-8.423704771444808e-07,-2.1663301513360545e-07,3.4809765640365654e-09,2.4308482661166637e-11,-6.078215615418969e-09,-7.519255111668431e-11,-6.526376721682294e-09,5.77822619570053e-09,-6.019927839471746e-09,5.173473096247389e-11,-5.6628173320844645e-09,5.895777636438606e-09","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
7.781999999999365,"-1.629533803033348,-2.034786271799809,0.21383252614180104,-4.626091868475032,-1.5337171204291098,0.0026442430040194073,0.7087933183489445,6.911602549511204e-05,0.7087934877742,-0.680547523417995,0.7087933595600505,6.919353441740944e-05,0.7087951038655088,-0.6805476518577493","1.3109519372612708e-07,3.0307235616589066e-07,-7.469333361514552e-07,-1.918682424175754e-07,3.115131121954198e-09,2.159787056852306e-11,-5.390991463060477e-09,-6.671308369206136e-11,-5.787973582510175e-09,5.125520549658036e-09,-5.339366196622519e-09,4.5771803004481575e-11,-5.023153860306466e-09,5.228967624621359e-09","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
7.793999999999364,"-1.6295338015372431,-2.034786268338792,0.21383251761161418,-4.626091870665193,-1.5337171203934017,0.002644243004266263,0.7087933182873715,6.911602473334956e-05,0.7087934877080947,-0.6805475233594546,0.708793359499067,6.919353493991211e-05,0.7087951038081352,-0.6805476517980262","1.1604452187628032e-07,2.687059579938861e-07,-6.623087893933543e-07,-1.6993446221980277e-07,2.7874294439569733e-09,1.9189342495787255e-11,-4.7814344793337836e-09,-5.911401353120884e-11,-5.133065882313593e-09,4.5459269547085136e-09,-4.735712897557055e-09,4.053630914412361e-11,-4.455534124370923e-09,4.63810147560326e-09","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
7.809999999999362,"-1.6295337998061439,-2.03478626432675,0.21383250772208048,-4.626091873200986,-1.5337171203515676,0.00264424300455312,0.7087933182159648,6.911602385041548e-05,0.7087934876314403,-0.6805475232915631,0.7087933594283427,6.919353554395236e-05,0.7087951037415905,-0.6805476517287622","9.8630585272146e-08,2.2886798000505998e-07,-5.641986477532066e-07,-1.445392332927861e-07,2.4030849946010594e-09,1.6390297713477456e-11,-4.07457970809884e-09,-5.03624295958472e-11,-4.37365181921223e-09,3.874241395434156e-09,-4.035675031513522e-09,3.439844977275982e-11,-3.797559910201182e-09,3.951797319000571e-09","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
7.821999999999361,"-1.6295337986805323,-2.034786261713131,0.21383250127877512,-4.626091874850889,-1.5337171203240245,0.0026442430047404534,0.708793318169427,6.91160232750691e-05,0.7087934875814879,-0.6805475232473109,0.708793359382249,6.919353593657661e-05,0.7087951036982149,-0.6805476516836249","8.730802923450469e-08,2.029157187310478e-07,-5.002771227789388e-07,-1.2801589034163438e-07,2.149763507423744e-09,1.4562209429053793e-11,-3.613888868082436e-09,-4.4670464686956156e-11,-3.878927358267672e-09,3.4364253611082693e-09,-3.5794153976851055e-09,3.046603812951905e-11,-3.368502489345794e-09,3.5055110508140902e-09","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
7.833999999999359,"-1.629533797684136,-2.0347862593958816,0.21383249556547151,-4.626091876312181,-1.533717120299386,0.0026442430049068914,0.7087933181281507,6.911602276484274e-05,0.7087934875371864,-0.6805475232080661,0.7087933593413662,6.919353628379565e-05,0.7087951036597392,-0.6805476516435883","7.728562874169697e-08,1.799062424142088e-07,-4.4359762491910564e-07,-1.1338141907770097e-07,1.922949712846418e-09,1.293791835874791e-11,-3.205301010089602e-09,-3.960592669715722e-11,-3.4400283565493473e-09,3.0476994977785436e-09,-3.174772778493929e-09,2.6925340679128914e-11,-2.9879360384008238e-09,3.108961309153081e-09","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
7.845999999999358,"-1.6295337968021182,-2.034786257341395,0.21383249049946365,-4.62609187760642,-1.5337171202773479,0.0026442430050547644,0.7087933180915412,6.911602231245763e-05,0.7087934874978976,-0.6805475231732535,0.7087933593051053,6.919353659099931e-05,0.7087951036256098,-0.6805476516080787","6.841404858076914e-08,1.59505872563013e-07,-3.933396647777983e-07,-1.0041990168702961e-07,1.7198955865250517e-09,1.1494700747658072e-11,-2.8429030788860808e-09,-3.514152263700056e-11,-3.0508748785891e-09,2.7033297339943822e-09,-2.8158649903343716e-09,2.3827808952172273e-11,-2.6504635810641205e-09,2.757708767108385e-09","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
7.857999999999357,"-1.6295337960213452,-2.0347862555198755,0.21383248600741586,-4.626091878752706,-1.5337171202576376,0.002644243005186142,0.708793318059071,6.911602191117691e-05,0.7087934874630534,-0.6805475231423772,0.7087933592729437,6.919353686276263e-05,0.7087951035953362,-0.6805476515765837","5.934289968398841e-08,1.3861027368339124e-07,-3.418555597997839e-07,-8.71586541520609e-08,1.5097487454908944e-09,1.0013024900907807e-11,-2.4715615158449364e-09,-3.052089968508381e-11,-2.652036972740453e-09,2.3502065939472407e-09,-2.448089062067536e-09,2.0652829815258684e-11,-2.304483926755332e-09,2.397477281595189e-09","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
7.871999999999355,"-1.629533795222973,-2.0347862536541426,0.21383248140577948,-4.626091879925495,-1.5337171202372601,0.002644243005321009,0.7087933180257991,6.91160215003628e-05,0.7087934874273525,-0.6805475231107379,0.7087933592399877,6.919353714033338e-05,0.7087951035643114,-0.6805476515443111","5.253147561333839e-08,1.2289259339687056e-07,-3.031245381706753e-07,-7.719482036427862e-08,1.3500422014549328e-09,8.89592025887065e-12,-2.1921359958946292e-09,-2.7120544138449235e-11,-2.352116027817419e-09,2.0847615314513067e-09,-2.1713344659837276e-09,1.82780505936558e-11,-2.044224233874044e-09,2.1264429314927355e-09","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
7.883999999999354,"-1.6295337946234572,-2.0347862522507385,0.21383247794401367,-4.626091880806667,-1.5337171202217896,0.0026442430054226833,0.7087933180007615,6.911602119092981e-05,0.7087934874004892,-0.6805475230869293,0.7087933592151877,6.919353734870275e-05,0.7087951035409615,-0.6805476515200264","4.650208199808778e-08,1.0895720196231599e-07,-2.687815750228803e-07,-6.837002972345702e-08,1.2071174848862851e-09,7.903377902242013e-12,-1.944291761449178e-09,-2.402931409076761e-11,-2.0859720205254937e-09,1.8484879967226456e-09,-1.92588379441337e-09,1.615314887724424e-11,-1.8133864270517346e-09,1.885968206980337e-09","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
7.895999999999352,"-1.6295337940927506,-2.0347862510064734,0.2138324748744541,-4.626091881587107,-1.5337171202079574,0.0026442430055130133,0.7087933179785548,6.911602091685319e-05,0.7087934873766657,-0.6805475230658122,0.7087933591931911,6.919353753299121e-05,0.708795103520249,-0.6805476514984873","4.1164905931418894e-08,9.66020047560695e-08,-2.383295266479471e-07,-6.055403653140821e-08,1.0792232151638286e-09,7.021520525902066e-12,-1.7244733777627204e-09,-2.1301142906801862e-11,-1.8499405147279873e-09,1.6401847489645989e-09,-1.7081620921786887e-09,1.4271125425436303e-11,-1.608454244686319e-09,1.6726119137291123e-09","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
7.907999999999351,"-1.629533793622954,-2.0347862499033016,0.2138324721526654,-4.626091882278327,-1.5337171201955913,0.0026442430055932642,0.7087933179588588,6.911602067370277e-05,0.7087934873555375,-0.6805475230470787,0.7087933591736814,6.919353769592346e-05,0.7087951035018766,-0.6805476514793831","3.570755484193083e-08,8.394690185527581e-08,-2.0713454755533222e-07,-5.255732723183381e-08,9.469319881964633e-10,6.116191393731692e-12,-1.499206696409977e-09,-1.8488636159963518e-11,-1.6079784093038099e-09,1.426386869800427e-09,-1.485043588894356e-09,1.241635009396826e-11,-1.3984667890625248e-09,1.4543644597560745e-09","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
7.92199999999935,"-1.629533793142558,-2.034786248773353,0.21383246936447695,-4.626091882985528,-1.533717120182812,0.0026442430056756432,0.7087933179386764,6.911602042444239e-05,0.7087934873338895,-0.6805475230278829,0.7087933591536896,6.919353786246947e-05,0.7087951034830484,-0.6805476514598086","3.160960498479506e-08,7.44277418981151e-08,-1.8366685729128898e-07,-4.6549015343581634e-08,8.464443195808897e-10,5.433659359577484e-12,-1.329715964906007e-09,-1.640964014558991e-11,-1.4262221242371082e-09,1.2645592815729457e-09,-1.3171706853372256e-09,1.1002385213289692e-11,-1.2404960863188527e-09,1.2898469540263307e-09","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
7.933999999999348,"-1.6295337927818103,-2.034786247923406,0.21383246726695118,-4.626091883516882,-1.533717120173114,0.002644243005737745,0.708793317923489,6.911602023714104e-05,0.7087934873176005,-0.6805475230134416,0.7087933591386453,6.919353798752503e-05,0.7087951034688782,-0.6805476514450767","2.7982076350983566e-08,6.59880055760987e-08,-1.6285796064432743e-07,-4.1227556363506705e-08,7.565542192433561e-10,4.82725173333529e-12,-1.179386582462736e-09,-1.4520451399063098e-11,-1.2648311866621951e-09,1.122219796471221e-09,-1.16827420146433e-09,9.667938098861631e-12,-1.1004996741254465e-09,1.143652654016455e-09","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
7.945999999999347,"-1.6295337924624615,-2.0347862471698384,0.21383246540706882,-4.626091883987491,-1.5337171201644462,0.0026442430057929166,0.7087933179100185,6.911602007082252e-05,0.7087934873031541,-0.6805475230006264,0.7087933591253017,6.919353809806808e-05,0.7087951034563084,-0.6805476514320127","2.4770953097218255e-08,5.85052938015161e-08,-1.444066325302169e-07,-3.6514430363858616e-08,6.761544606404777e-10,4.2884805288728336e-12,-1.046069976428267e-09,-1.2934644475562495e-11,-1.1218314839701e-09,9.946247096685743e-10,-1.0362197765781108e-09,8.574905467200583e-12,-9.761683813989311e-10,1.014436266463174e-09","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
7.957999999999346,"-1.6295337921797597,-2.034786246501722,0.2138324637579057,-4.6260918844043,-1.5337171201566997,0.0026442430058419304,0.7087933178980711,6.91160199234529e-05,0.7087934872903422,-0.6805475229892657,0.7087933591134665,6.919353819601102e-05,0.7087951034451594,-0.680547651420424","2.1928424045095725e-08,5.187108877958933e-08,-1.2804577097464192e-07,-3.234010624061199e-08,6.042484099099766e-10,3.8098115622413025e-12,-9.277881752788974e-10,-1.1409086419818454e-11,-9.948375232456156e-10,8.826253844566918e-10,-9.190577725127875e-10,7.5509022675636e-12,-8.659832060654654e-10,8.99968800717203e-10","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
7.969999999999344,"-1.629533791929498,-2.034786245909367,0.2138324622955882,-4.62609188477346,-1.5337171201497775,0.0026442430058854728,0.708793317887474,6.911601979271564e-05,0.7087934872789795,-0.680547522979187,0.7087933591029691,6.91935382823997e-05,0.7087951034352683,-0.6805476514101456","1.941216821083019e-08,4.5989173919040424e-08,-1.135385351249076e-07,-2.8642987054694032e-08,5.399465975578111e-10,3.3845441209144564e-12,-8.228892280519451e-10,-1.0123334029556823e-11,-8.823120168206868e-10,7.826652957624824e-10,-8.151622071296622e-10,6.722108648482078e-12,-7.681199573763331e-10,7.982030354656981e-10","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
7.981999999999343,"-1.6295337917079533,-2.034786245384181,0.2138324609989473,-4.626091885100416,-1.533717120143592,0.002644243005924155,0.7087933178780752,6.911601967687128e-05,0.7087934872689027,-0.6805475229702468,0.7087933590936585,6.919353835899567e-05,0.708795103426495,-0.6805476514010315","1.718472468201773e-08,4.0774239926751134e-08,-1.0067491260743956e-07,-2.5368523742709697e-08,4.824482860319243e-10,3.006728867515491e-12,-7.298802921473511e-10,-9.018398260529774e-12,-7.825356115829474e-10,6.940377346380482e-10,-7.230320269321624e-10,5.9225454301457135e-12,-6.813350556029114e-10,7.077981014094623e-10","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
7.993999999999342,"-1.629533791511829,-2.034786244918549,0.21383245984921254,-4.626091885389995,-1.5337171201380653,0.002644243005958519,0.708793317869739,6.911601957418738e-05,0.7087934872599658,-0.6805475229623181,0.7087933590854004,6.919353842671866e-05,0.7087951034187132,-0.6805476513929447","1.521293423668305e-08,3.6150657196170015e-08,-8.926869740132608e-08,-2.2468381054998708e-08,4.310361331762799e-10,2.6710638553066253e-12,-6.473506371390415e-10,-7.982650186443758e-12,-6.939550814932574e-10,6.161185322767237e-10,-6.41291947849791e-10,5.240447878460747e-12,-6.043991157230736e-10,6.280347278744222e-10","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
8.005999999999343,"-1.6295337913382082,-2.034786244505717,0.2138324588297399,-4.62609188564647,-1.5337171201331279,0.002644243005989046,0.7087933178623452,6.911601948295043e-05,0.7087934872520396,-0.6805475229552831,0.7087933590780758,6.919353848657651e-05,0.7087951034118097,-0.6805476513857732","1.346744632082506e-08,3.2051369146955077e-08,-7.915476562054983e-08,-1.989977960937263e-08,3.8507864302765327e-10,2.3728582540457984e-12,-5.74168636203017e-10,-7.072513275853664e-12,-6.155005616262368e-10,5.46334682311831e-10,-5.688015680979136e-10,4.6421386646470405e-12,-5.360623256715062e-10,5.56998392089718e-10","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
8.017999999999347,"-1.6295337911845078,-2.0347862441396978,0.21383245792577113,-4.626091885873624,-1.5337171201287172,0.002644243006016165,0.7087933178557873,6.911601940209327e-05,0.7087934872450098,-0.6805475229490471,0.7087933590715791,6.919353853944691e-05,0.7087951034056861,-0.6805476513794135","1.192228382521635e-08,2.8416922059631563e-08,-7.018670862182375e-08,-1.7624823150824798e-08,3.439940204238735e-10,2.1079289269779388e-12,-5.092579042528407e-10,-6.248902838822962e-12,-5.458282711014069e-10,4.844800914538571e-10,-5.044979058369692e-10,4.094863977614171e-12,-4.756279924932202e-10,4.933631723662698e-10","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
8.029999999999351,"-1.6295337910484415,-2.0347862438151836,0.21383245712422008,-4.626091886074811,-1.533717120124777,0.002644243006040256,0.7087933178499708,6.911601933053107e-05,0.7087934872387758,-0.6805475229435137,0.708793359065817,6.919353858643405e-05,0.7087951034002545,-0.6805476513737729","1.0554448352711364e-08,2.519460663217567e-08,-6.223470480033507e-08,-1.560992660561225e-08,3.072685525575422e-10,1.8725655666978344e-12,-4.5168149911718275e-10,-5.5545322466110574e-12,-4.840769258248162e-10,4.300766731721269e-10,-4.4746766992167873e-10,3.626521653100122e-12,-4.2181556756965626e-10,4.381043325285509e-10","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
8.041999999999355,"-1.629533790927986,-2.0347862435274675,0.21383245641348309,-4.626091886252995,-1.5337171201212574,0.002644243006061657,0.7087933178448118,6.911601926691258e-05,0.7087934872332469,-0.6805475229386039,0.7087933590607062,6.919353862787153e-05,0.7087951033954367,-0.6805476513687696","9.343582266492143e-09,2.2337688883050017e-08,-5.518363935011468e-08,-1.3825395002628489e-08,2.7444090515433053e-10,1.6634695996420434e-12,-4.0062065459841754e-10,-4.91854555282487e-12,-4.292569041961931e-10,3.81508143640616e-10,-3.968904677662575e-10,3.1980480025971013e-12,-3.7424676029863605e-10,3.883510829681365e-10","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
8.053999999999359,"-1.6295337908213492,-2.034786243272376,0.21383245578327117,-4.626091886410811,-1.533717120118114,0.002644243006080668,0.7087933178402361,6.911601921050783e-05,0.7087934872283435,-0.6805475229342512,0.708793359056173,6.91935386646831e-05,0.7087951033911626,-0.6805476513643319","8.271667945392419e-09,1.980473239008979e-08,-4.893143590888285e-08,-1.2244847622059303e-08,2.4510630189526104e-10,1.4777128286544133e-12,-3.553393370081338e-10,-4.38654897413116e-12,-3.807814406865535e-10,3.3784588312198883e-10,-3.520275333201429e-10,2.8299191019940966e-12,-3.318410495384118e-10,3.45131332746686e-10","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
8.065999999999363,"-1.6295337907269458,-2.0347862430462103,0.21383245522446112,-4.626091886550585,-1.5337171201153068,0.0026442430060975566,0.7087933178361776,6.911601916049275e-05,0.7087934872239942,-0.6805475229303923,0.7087933590521522,6.919353869691349e-05,0.7087951033873711,-0.6805476513603953","7.322756466266309e-09,1.755899921567331e-08,-4.338758894187066e-08,-1.084500336393934e-08,2.188917706077274e-10,1.3126834983969088e-12,-3.1515423851376686e-10,-3.8509966440617254e-12,-3.3767387410960033e-10,2.997591201118117e-10,-3.122206046139126e-10,2.521305720267977e-12,-2.9439585655413835e-10,3.0550432363924836e-10","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
8.077999999999367,"-1.6295337906433722,-2.0347862428456907,0.21383245472896334,-4.626091886674379,-1.5337171201127997,0.002644243006112559,0.708793317832578,6.911601911628322e-05,0.7087934872201374,-0.6805475229269702,0.7087933590485863,6.919353872568075e-05,0.7087951033840081,-0.6805476513569058","6.482730592227814e-09,1.5567922470569153e-08,-3.84718464795311e-08,-9.605184356929172e-09,1.9546619090673965e-10,1.1660789895176347e-12,-2.7952950668180096e-10,-3.4396720295627876e-12,-2.995325358375898e-10,2.6594600206832595e-10,-2.7694750390228843e-10,2.218567219102082e-12,-2.612183283917222e-10,2.709918582922965e-10","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
8.089999999999371,"-1.6295337905693859,-2.0347862426679084,0.2138324542896046,-4.626091886784021,-1.5337171201105608,0.002644243006125885,0.7087933178293855,6.911601907701497e-05,0.7087934872167169,-0.6805475229239305,0.7087933590454233,6.919353875111769e-05,0.7087951033810252,-0.680547651353808","5.739095898011826e-09,1.3802624652021977e-08,-3.4113043648441037e-08,-8.50709894188219e-09,1.7453260726685522e-10,1.0358446253675598e-12,-2.4793098712813806e-10,-3.077064168522687e-12,-2.656575911273307e-10,2.3607439708851144e-10,-2.456432380654906e-10,1.975877079373101e-12,-2.3153451531371089e-10,2.4090434976172117e-10","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
8.103999999999376,"-1.6295337904937248,-2.034786242485811,0.21383245383952842,-4.626091886896198,-1.5337171201082502,0.0026442430061395634,0.7087933178261139,6.911601903658377e-05,0.7087934872132124,-0.6805475229208152,0.7087933590421819,6.919353877700553e-05,0.7087951033779682,-0.6805476513506326","4.978657059226318e-09,1.199447900111311e-08,-2.964791085873182e-08,-7.383632110379901e-09,1.5291532637711157e-10,9.021600501469395e-13,-2.155693970733774e-10,-2.6631849852687486e-12,-2.3097850886799518e-10,2.048090786033752e-10,-2.1357553008325482e-10,1.6652942170786255e-12,-2.0151453831768787e-10,2.087968214087753e-10","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
8.11599999999938,"-1.629533790436904,-2.034786242348837,0.21383245350094146,-4.626091886980481,-1.5337171201064992,0.0026442430061498733,0.708793317823652,6.911601900643639e-05,0.7087934872105753,-0.6805475229184744,0.7087933590397427,6.919353879642155e-05,0.708795103375667,-0.6805476513482469","4.407594549629093e-09,1.0634391662234518e-08,-2.6288837792969308e-08,-6.539523942704921e-09,1.3652242169425197e-10,8.013868746747792e-13,-1.9120920123931636e-10,-2.392662445039288e-12,-2.0483603362380938e-10,1.8173271872228696e-10,-1.894367120304074e-10,1.5033129991386157e-12,-1.787244158737915e-10,1.8514392340944754e-10","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
8.127999999999384,"-1.6295337903866007,-2.0347862422273946,0.213832453200716,-4.6260918870551295,-1.5337171201049355,0.0026442430061590317,0.7087933178214684,6.911601897956966e-05,0.7087934872082366,-0.6805475229163963,0.7087933590375792,6.919353881369128e-05,0.7087951033736262,-0.6805476513461275","3.902052782840101e-09,9.428533070324093e-09,-2.3310340907178958e-08,-5.791897835770211e-09,1.2187666486097656e-10,7.118654069470535e-13,-1.6959990254555924e-10,-2.128141737985283e-12,-1.8176958639162586e-10,1.6123015723048858e-10,-1.6803031709924338e-10,1.2940430855970962e-12,-1.5860145260258883e-10,1.6420626923993103e-10","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
8.139999999999388,"-1.6295337903420666,-2.0347862421197234,0.21383245293450578,-4.626091887121243,-1.5337171201035398,0.0026442430061671676,0.7087933178195315,6.911601895570869e-05,0.7087934872061619,-0.6805475229145554,0.7087933590356603,6.919353882884546e-05,0.7087951033718154,-0.6805476513442509","3.4545079805058367e-09,8.359412197213837e-09,-2.0669302910637344e-08,-5.129757943557727e-09,1.0879677058132649e-10,6.323390780681334e-13,-1.504067059747589e-10,-1.8679981669809536e-12,-1.6116604926061164e-10,1.4298390948682462e-10,-1.4901574725005838e-10,1.1960302415180632e-12,-1.405792181575854e-10,1.4573092042659722e-10","-1.6295337677001953,-2.0242669582366943,0.21600395441055298,-4.625892162322998,-1.5337151288986206,0.002644097665324807,225.3128204345703"
